"EventID";"MachineName";"Data";"Index";"Category";"CategoryNumber";"EntryType";"Message";"Source";"ReplacementStrings";"InstanceId";"TimeGenerated";"TimeWritten";"UserName";"Site";"Container"
"16384";"HOME-PC";"System.Byte[]";"1164";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-02T15:39:17Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"01.02.2022 18:49:17";"01.02.2022 18:49:17";;;
"16394";"HOME-PC";"System.Byte[]";"1163";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"01.02.2022 18:48:15";"01.02.2022 18:48:15";;;
"0";"HOME-PC";"System.Byte[]";"1162";"(0)";"0";"Information";"Не найдено описание для события с кодом '0' в источнике 'gupdate'.  Возможно, на локальном компьютере нет нужных данных реестра или файлов сообщений DLL для отображения сообщений, либо у вас нет прав доступа к ним.  В записи события содержится следующая информация:'Service stopped'";"gupdate";"System.String[]";"0";"01.02.2022 18:45:21";"01.02.2022 18:45:21";;;
"16384";"HOME-PC";"System.Byte[]";"1161";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-02T15:39:09Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"01.02.2022 18:45:09";"01.02.2022 18:45:09";;;
"0";"HOME-PC";"System.Byte[]";"1160";"(0)";"0";"Information";"Service stopped.";"edgeupdate";"System.String[]";"0";"01.02.2022 18:44:53";"01.02.2022 18:44:53";;;
"16394";"HOME-PC";"System.Byte[]";"1159";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"01.02.2022 18:44:34";"01.02.2022 18:44:34";;;
"903";"HOME-PC";"System.Byte[]";"1158";"(0)";"0";"0";"Служба защиты программного обеспечения остановлена.
";"Software Protection Platform Service";"System.String[]";"1073742727";"01.02.2022 18:40:40";"01.02.2022 18:40:40";;;
"16384";"HOME-PC";"System.Byte[]";"1157";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-02-02T15:38:40Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"01.02.2022 18:40:40";"01.02.2022 18:40:40";;;
"8198";"HOME-PC";"System.Byte[]";"1156";"(0)";"0";"Error";"Сбой активации лицензий (slui.exe) со следующим кодом ошибки:
hr=0xC004F074
Аргументы командной строки:
RuleId=502ff3ba-669a-4674-bbb1-601f34a3b968;Action=AutoActivateSilent;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=2de67392-b7a7-462a-b1ca-108dd189f588;NotificationInterval=1440;Trigger=TimerEvent";"Software Protection Platform Service";"System.String[]";"3221233670";"01.02.2022 18:40:10";"01.02.2022 18:40:10";;;
"1003";"HOME-PC";"System.Byte[]";"1155";"(0)";"0";"Information";"Служба защиты программного обеспечения завершила проверку состояния лицензирования.
Идентификатор приложения=55c92734-d682-4d71-983e-d6ec3f16059f
Состояние лицензирования=
"1003";"HOME-PC";"System.Byte[]";"1062";"(0)";"0";"Information";"Служба защиты программного обеспечения завершила проверку состояния лицензирования.
Идентификатор приложения=55c92734-d682-4d71-983e-d6ec3f16059f
Состояние лицензирования=
1: 040fa323-92b1-4baf-97a2-5b67feaefddb, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 0724cb7d-3437-4cb7-93cb-830375d0079d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 0ad2ac98-7bb9-4201-8d92-312299201369, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 1a9a717a-cf13-4ba5-83c3-0fe25fa868d5, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
5: 221a02da-e2a1-4b75-864c-0a4410a33fdf, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 291ece0e-9c38-40ca-a9e1-32cc7ec19507, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 2936d1d2-913a-4542-b54e-ce5a602a2a38, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 2c293c26-a45a-4a2a-a350-c69a67097529, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 2de67392-b7a7-462a-b1ca-108dd189f588, 1, 1 [(0 [0x00000000, 1, 0], [(?)( 1 0x00000000)(?)( 2 0x00000000 0 0 msft:rm/algorithm/volume/1.0 0x00000000 8403829)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)(?)])(1 )(2 )(3 )]
10: 2ffd8952-423e-4903-b993-72a1aa44cf82, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: 30a42c86-b7a0-4a34-8c90-ff177cb2acb7, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: 345a5db0-d94f-4e3b-a0c0-7c42f7bc3ebf, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
13: 3502365a-f88a-4ba4-822a-5769d3073b65, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
14: 377333b1-8b5d-48d6-9679-1225c872d37c, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
15: 3df374ef-d444-4494-a5a1-4b0d9fd0e203, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
16: 3f1afc82-f8ac-4f6c-8005-1d233e606eee, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
17: 49cd895b-53b2-4dc4-a5f7-b18aa019ad37, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
18: 4de7cb65-cdf1-4de9-8ae8-e3cce27b9f2c, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
19: 4f3da0d2-271d-4508-ae81-626b60809a38, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
20: 60b3ec1b-9545-4921-821f-311b129dd6f6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
21: 613d217f-7f13-4268-9907-1662339531cd, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
22: 62f0c100-9c53-4e02-b886-a3528ddfe7f6, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
23: 6365275e-368d-46ca-a0ef-fc0404119333, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
24: 721f9237-9341-4453-a661-09e8baa6cca5, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
25: 73111121-5638-40f6-bc11-f1d7b0d64300, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
26: 7a802526-4c94-4bd1-ba14-835a1aca2120, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
27: 7cb546c0-c7d5-44d8-9a5c-69ecdd782b69, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
28: 82bbc092-bc50-4e16-8e18-b74fc486aec3, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
29: 8ab9bdd1-1f67-4997-82d9-8878520837d9, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
30: 8b351c9c-f398-4515-9900-09df49427262, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
31: 90da7373-1c51-430b-bf26-c97e9c5cdc31, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
32: 95dca82f-385d-4d39-b85b-5c73fa285d6f, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
33: a48938aa-62fa-4966-9d44-9f04da3f72f2, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
34: b0773a15-df3a-4312-9ad2-83d69648e356, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
35: b4bfe195-541e-4e64-ad23-6177f19e395e, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
36: b68e61d2-68ca-4757-be45-0cc2f3e68eee, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
37: bd3762d7-270d-4760-8fb3-d829ca45278a, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
38: c86d5194-4840-4dae-9c1c-0301003a5ab0, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
39: d552befb-48cc-4327-8f39-47d2d94f987c, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
40: d6eadb3b-5ca8-4a6b-986e-35b550756111, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
41: df96023b-dcd9-4be2-afa0-c6c871159ebe, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
42: e0c42288-980c-4788-a014-c080d2e1926e, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
43: e4db50ea-bda1-4566-b047-0ca50abc6f07, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
44: e558417a-5123-4f6f-91e7-385c1c7ca9d4, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
45: e7a950a2-e548-4f10-bf16-02ec848e0643, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
46: eb6d346f-1c60-4643-b960-40ec31596c45, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
47: ec868e65-fadf-4759-b23e-93fe37f2cc29, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
48: ef51e000-2659-4f25-8345-3de70a9cf4c4, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
49: f7af7d09-40e4-419c-a49b-eae366689ebd, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
50: fa755fe6-6739-40b9-8d84-6d0ea3b6d1ab, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
51: fe74f55b-0338-41d6-b267-4a201abe7285, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

";"Software Protection Platform Service";"System.String[]";"1073742827";"27.01.2022 6:25:00";"27.01.2022 6:25:00";;;
"1066";"HOME-PC";"System.Byte[]";"1061";"(0)";"0";"Information";"Состояние инициализации объектов службы.
C:\Windows\system32\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/inherited/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/pkey/detect, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/ActionScheduler/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/statecollector/pkey, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/activationinfo/1.0, 0x00000000, 0x00000000
";"Software Protection Platform Service";"System.String[]";"1073742890";"27.01.2022 6:24:59";"27.01.2022 6:24:59";;;
"16394";"HOME-PC";"System.Byte[]";"1060";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"27.01.2022 6:24:58";"27.01.2022 6:24:58";;;
"900";"HOME-PC";"System.Byte[]";"1059";"(0)";"0";"Information";"Выполняется запуск службы защиты программного обеспечения.
Параметры:TriggerStarted:6";"Software Protection Platform Service";"System.String[]";"1073742724";"27.01.2022 6:24:56";"27.01.2022 6:24:56";;;
"642";"HOME-PC";"System.Byte[]";"1058";"Общие";"1";"Warning";"Catalog Database (1536,D,12) Catalog Database: Не удается использовать версию функции формата базы данных 9080 (0x2378), так как в качестве текущего используется формат базы данных 1568.20.0, и он определяется параметром 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat).";"ESENT";"System.String[]";"642";"27.01.2022 6:24:49";"27.01.2022 6:24:49";;;
"642";"HOME-PC";"System.Byte[]";"1057";"Общие";"1";"Warning";"Catalog Database (1536,D,12) Catalog Database: Не удается использовать версию функции формата базы данных 9080 (0x2378), так как в качестве текущего используется формат базы данных 1568.20.0, и он определяется параметром 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat).";"ESENT";"System.String[]";"642";"27.01.2022 6:24:49";"27.01.2022 6:24:49";;;
"0";"HOME-PC";"System.Byte[]";"1056";"(0)";"0";"Information";"Не найдено описание для события с кодом '0' в источнике 'igfxCUIService2.0.0.0'.  Возможно, на локальном компьютере нет нужных данных реестра или файлов сообщений DLL для отображения сообщений, либо у вас нет прав доступа к ним.  В записи события содержится следующая информация:' The specified service does not exist'";"igfxCUIService2.0.0.0";"System.String[]";"0";"27.01.2022 6:24:40";"27.01.2022 6:24:40";;;
"0";"HOME-PC";"System.Byte[]";"1055";"(0)";"0";"Information";"Не найдено описание для события с кодом '0' в источнике 'igfxCUIService2.0.0.0'.  Возможно, на локальном компьютере нет нужных данных реестра или файлов сообщений DLL для отображения сообщений, либо у вас нет прав доступа к ним.  В записи события содержится следующая информация:'Received Post Shell Event 1
'";"igfxCUIService2.0.0.0";"System.String[]";"0";"27.01.2022 6:24:40";"27.01.2022 6:24:40";;;
"6000";"HOME-PC";"System.Byte[]";"1054";"(0)";"0";"Information";"Ошибка обработки события уведомления из-за недоступности подписчика уведомлений winlogon <SessionEnv>.";"Wlclntfy";"System.String[]";"2147489648";"27.01.2022 6:24:40";"27.01.2022 6:24:40";;;
"0";"HOME-PC";"System.Byte[]";"1053";"(0)";"0";"Information";"Не найдено описание для события с кодом '0' в источнике 'igfxCUIService2.0.0.0'.  Возможно, на локальном компьютере нет нужных данных реестра или файлов сообщений DLL для отображения сообщений, либо у вас нет прав доступа к ним.  В записи события содержится следующая информация:'Logon: 1
'";"igfxCUIService2.0.0.0";"System.String[]";"0";"27.01.2022 6:24:40";"27.01.2022 6:24:40";;;
"0";"HOME-PC";"System.Byte[]";"1052";"(0)";"0";"Information";"Не найдено описание для события с кодом '0' в источнике 'igfxCUIService2.0.0.0'.  Возможно, на локальном компьютере нет нужных данных реестра или файлов сообщений DLL для отображения сообщений, либо у вас нет прав доступа к ним.  В записи события содержится следующая информация:'Log on event received User1
'";"igfxCUIService2.0.0.0";"System.String[]";"0";"27.01.2022 6:24:40";"27.01.2022 6:24:40";;;
"6003";"HOME-PC";"System.Byte[]";"1051";"(0)";"0";"Information";"Ошибка обработки критического события уведомления из-за недоступности подписчика уведомлений winlogon <SessionEnv>.";"Wlclntfy";"System.String[]";"2147489651";"27.01.2022 6:24:37";"27.01.2022 6:24:37";;;
"0";"HOME-PC";"System.Byte[]";"1050";"(0)";"0";"Information";"Intel(R) Dynamic Application Loader Host Interface Service started.";"IntelDalJhi";"System.String[]";"1073741824";"27.01.2022 6:24:14";"27.01.2022 6:24:14";;;
"16384";"HOME-PC";"System.Byte[]";"1049";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-01-28T02:52:08Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"27.01.2022 6:03:08";"27.01.2022 6:03:08";;;
"16394";"HOME-PC";"System.Byte[]";"1048";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"27.01.2022 6:02:23";"27.01.2022 6:02:23";;;
"16384";"HOME-PC";"System.Byte[]";"1047";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-01-28T02:53:02Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"27.01.2022 6:01:02";"27.01.2022 6:01:02";;;
"16394";"HOME-PC";"System.Byte[]";"1046";"(0)";"0";"Information";"Миграция прежних версий без подключения к сети прошла успешно.";"Software Protection Platform Service";"System.String[]";"3221241866";"27.01.2022 6:00:28";"27.01.2022 6:00:28";;;
"903";"HOME-PC";"System.Byte[]";"1045";"(0)";"0";"0";"Служба защиты программного обеспечения остановлена.
";"Software Protection Platform Service";"System.String[]";"1073742727";"27.01.2022 5:54:22";"27.01.2022 5:54:22";;;
"16384";"HOME-PC";"System.Byte[]";"1044";"(0)";"0";"Information";"Перезапуск службы защиты программного обеспечения успешно запланирован на 2022-01-28T02:52:21Z. Причина: RulesEngine.";"Software Protection Platform Service";"System.String[]";"1073758208";"27.01.2022 5:54:22";"27.01.2022 5:54:22";;;
"0";"HOME-PC";"System.Byte[]";"1043";"(0)";"0";"Information";"Не найдено описание для события с кодом '0' в источнике 'gupdate'.  Возможно, на локальном компьютере нет нужных данных реестра или файлов сообщений DLL для отображения сообщений, либо у вас нет прав доступа к ним.  В записи события содержится следующая информация:'Service stopped'";"gupdate";"System.String[]";"0";"27.01.2022 5:53:43";"27.01.2022 5:53:43";;;
"0";"HOME-PC";"System.Byte[]";"1042";"(0)";"0";"Information";"Service stopped.";"edgeupdate";"System.String[]";"0";"27.01.2022 5:53:39";"27.01.2022 5:53:39";;;
"8198";"HOME-PC";"System.Byte[]";"1041";"(0)";"0";"Error";"Сбой активации лицензий (slui.exe) со следующим кодом ошибки:
hr=0xC004F074
Аргументы командной строки:
RuleId=502ff3ba-669a-4674-bbb1-601f34a3b968;Action=AutoActivateSilent;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=2de67392-b7a7-462a-b1ca-108dd189f588;NotificationInterval=1440;Trigger=UserLogon;SessionId=1";"Software Protection Platform Service";"System.String[]";"3221233670";"27.01.2022 5:53:37";"27.01.2022 5:53:37";;;
